acctnum,gender,state,zip,zip3,first,last,book_,nonbook_,total_,purch,child,youth,cook,do_it,reference,art,geog,buyer
57327,F,NY,14534,145,61,15,114,281,395,10,2,1,2,1,2,1,1,no
57328,M,NJ,08088,080,15,15,15,19,34,1,0,0,0,1,0,0,0,no
57329,F,NY,11030,110,11,11,15,168,183,1,1,0,0,0,0,0,0,no
57330,F,PA,19073,190,33,15,83,250,333,7,0,2,2,0,1,1,1,no
57331,F,PA,19140,191,9,9,15,183,198,1,0,0,0,0,0,1,0,no
57332,F,MA,01944,019,31,11,64,170,234,5,0,0,1,0,1,1,2,no
57333,M,PA,19073,190,77,13,138,126,264,12,3,0,3,1,3,1,1,no
57334,F,NY,11411,114,31,31,15,195,210,1,0,0,1,0,0,0,0,no
57335,F,PA,19115,191,11,11,15,237,252,1,0,0,0,0,0,0,1,yes
57336,F,NY,10927,109,5,5,15,222,237,1,0,0,1,0,0,0,0,no
57337,F,NY,11354,113,25,25,15,258,273,1,0,0,1,0,0,0,0,no
57338,F,NJ,08050,080,19,15,29,210,239,2,0,0,0,0,1,0,1,no
57339,M,NJ,08065,080,17,5,38,244,282,3,0,0,1,0,1,1,0,no
57340,F,NJ,07305,073,57,13,95,253,348,8,0,4,2,0,0,1,1,no
57341,F,MD,20852,208,9,9,15,96,111,1,0,0,1,0,0,0,0,no
57342,M,MA,02720,027,69,3,143,332,475,12,1,2,1,1,1,2,4,no
57343,F,NJ,07107,071,23,7,39,210,249,3,1,0,0,1,0,1,0,no
57344,M,NY,10019,100,65,25,95,285,380,8,1,1,1,0,1,1,3,no
57345,M,PA,19301,193,53,7,125,306,431,11,1,1,6,1,0,1,1,no
57346,F,NY,13795,137,67,13,135,165,300,12,2,2,3,1,1,0,3,no
57347,F,NY,14411,144,39,13,121,303,424,11,3,1,3,1,1,0,2,yes
57348,F,MA,01950,019,9,9,15,148,163,1,0,0,0,1,0,0,0,no
57349,F,NY,13212,132,5,5,15,141,156,1,1,0,0,0,0,0,0,no
57350,F,PA,19403,194,13,13,15,78,93,1,1,0,0,0,0,0,0,no
57351,F,PA,15209,152,19,17,28,114,142,2,1,0,0,0,0,1,0,no
57352,F,PA,18201,182,13,7,29,3,32,2,0,1,0,0,0,0,1,no
57353,M,MA,02170,021,7,1,34,283,317,3,2,0,0,1,0,0,0,no
57354,M,DE,19956,199,11,11,15,267,282,1,0,0,0,1,0,0,0,no
57355,F,MA,01612,016,13,13,15,63,78,1,0,0,0,0,0,0,1,no
57356,F,NY,11969,119,23,15,29,206,235,2,1,0,0,0,0,0,1,no
57357,F,NY,11373,113,17,9,25,182,207,2,0,0,2,0,0,0,0,no
57358,F,PA,17013,170,21,7,33,251,284,3,1,0,2,0,0,0,0,no
57359,F,PA,18431,184,11,11,15,91,106,1,0,1,0,0,0,0,0,no
57360,F,MA,01945,019,59,9,121,223,344,11,5,0,3,0,2,1,0,no
57361,F,NJ,07624,076,51,13,80,149,229,7,2,1,2,0,0,0,2,no
57362,M,NY,14534,145,23,13,46,78,124,4,2,1,0,0,0,0,1,yes
57363,F,PA,15215,152,25,25,15,88,103,1,0,0,1,0,0,0,0,no
57364,F,NJ,07078,070,21,15,25,216,241,2,1,0,1,0,0,0,0,no
57365,M,NY,11801,118,19,3,35,142,177,3,0,1,1,1,0,0,0,no
57366,F,MA,02174,021,11,11,15,245,260,1,0,0,1,0,0,0,0,no
57367,F,MD,20854,208,13,13,15,258,273,1,0,0,1,0,0,0,0,no
57368,F,NH,03581,035,21,21,15,247,262,1,1,0,0,0,0,0,0,no
57369,M,NY,11720,117,31,11,71,203,274,6,2,0,2,0,0,0,2,yes
57370,M,NY,10013,100,45,9,140,127,267,12,3,1,1,4,0,0,3,no
57371,F,NY,11216,112,29,15,85,249,334,7,1,0,2,1,0,1,2,no
57372,F,NY,10021,100,13,13,15,253,268,1,1,0,0,0,0,0,0,no
57373,M,PA,18071,180,21,15,29,176,205,2,0,0,1,0,0,0,1,no
57374,F,NY,10804,108,1,1,15,149,164,1,0,1,0,0,0,0,0,no
57375,F,MD,21208,212,15,15,15,15,30,1,0,1,0,0,0,0,0,no
57376,F,MA,01550,015,35,27,26,260,286,2,0,0,1,1,0,0,0,no
57377,M,NJ,07866,078,57,35,72,18,90,6,0,1,1,1,0,1,2,no
57378,F,PA,15642,156,23,17,27,235,262,2,0,0,1,0,1,0,0,no
57379,M,MA,01945,019,39,33,28,130,158,2,0,0,0,1,0,1,0,no
57380,F,CT,06854,068,7,1,26,203,229,2,1,0,0,1,0,0,0,no
57381,F,NY,11223,112,19,13,27,35,62,2,0,0,1,0,1,0,0,no
57382,F,NJ,07746,077,29,25,25,277,302,2,1,0,1,0,0,0,0,no
57383,F,MD,20906,209,47,1,103,154,257,9,4,0,1,2,1,1,0,no
57384,F,NJ,07642,076,69,21,101,272,373,9,4,1,2,0,1,0,1,no
57385,F,PA,19460,194,9,1,25,179,204,2,1,0,1,0,0,0,0,no
57386,F,ME,04090,040,23,15,29,153,182,2,1,0,0,0,0,0,1,no
57387,F,NY,11230,112,43,9,113,145,258,10,1,1,4,0,2,1,1,no
57388,M,NY,13850,138,59,5,124,279,403,11,2,1,4,2,0,1,1,no
57389,F,NH,03062,030,29,25,26,252,278,2,1,0,0,1,0,0,0,no
57390,F,NJ,07205,072,29,29,15,285,300,1,0,0,0,0,0,0,1,no
57391,M,CT,06040,060,53,1,104,201,305,9,2,1,0,1,1,1,3,yes
57392,M,NJ,08201,082,51,11,140,339,479,12,3,2,1,0,1,3,2,yes
57393,M,NJ,08009,080,71,25,113,112,225,10,3,1,3,1,0,1,1,no
57394,F,NY,11226,112,63,27,63,37,100,6,2,0,3,0,1,0,0,no
57395,F,PA,15226,152,29,23,25,136,161,2,0,0,2,0,0,0,0,no
57396,F,NJ,07042,070,67,13,112,186,298,10,2,0,4,1,0,2,1,no
57397,F,NJ,08014,080,25,1,86,332,418,8,2,0,3,2,0,1,0,no
57398,M,MD,20720,207,59,31,69,55,124,6,1,0,3,0,1,0,1,no
57399,F,NJ,07728,077,33,9,81,182,263,7,1,1,2,1,0,0,2,no
57400,F,MD,20715,207,29,11,42,115,157,4,2,1,1,0,0,0,0,no
57401,F,NJ,07470,074,73,15,142,274,416,12,4,0,2,1,0,0,5,no
57402,F,NY,10994,109,35,35,15,244,259,1,1,0,0,0,0,0,0,no
57403,M,NJ,07701,077,19,15,26,285,311,2,0,0,1,1,0,0,0,no
57404,F,NY,10040,100,33,33,15,67,82,1,1,0,0,0,0,0,0,no
57405,F,MA,02726,027,23,19,28,87,115,2,0,0,1,0,0,1,0,no
57406,M,MA,01583,015,45,1,134,164,298,12,3,1,4,3,0,0,1,no
57407,M,NY,11803,118,29,11,60,176,236,5,1,1,1,0,1,0,1,no
57408,M,NJ,08078,080,25,11,55,147,202,5,1,0,2,2,0,0,0,no
57409,F,PA,16602,166,33,33,15,5,20,1,1,0,0,0,0,0,0,no
57410,M,NY,11417,114,23,5,33,47,80,3,1,0,1,1,0,0,0,no
57411,M,PA,15241,152,21,15,28,89,117,2,0,0,1,0,0,1,0,no
57412,F,NJ,07003,070,29,23,29,187,216,2,0,0,0,0,1,0,1,no
57413,F,NY,10703,107,43,7,90,84,174,8,2,2,1,0,1,1,1,no
57414,M,PA,19040,190,17,17,15,25,40,1,0,0,0,0,0,1,0,yes
57415,M,NY,11003,110,19,7,52,246,298,5,3,0,1,1,0,0,0,no
57416,M,NY,10128,101,29,9,64,46,110,5,0,0,1,0,2,1,1,no
57417,F,NY,14092,140,5,5,15,110,125,1,1,0,0,0,0,0,0,no
57418,F,PA,19096,190,7,7,15,189,204,1,0,0,1,0,0,0,0,no
57419,M,PA,15063,150,27,15,51,231,282,4,0,2,0,0,0,1,1,no
57420,F,PA,19004,190,37,9,82,114,196,8,3,2,1,1,1,0,0,no
57421,F,NY,11356,113,3,3,15,155,170,1,0,0,0,0,0,0,1,no
57422,F,NY,11933,119,53,21,100,269,369,9,2,1,0,2,3,0,1,no
57423,M,NY,11374,113,13,13,15,166,181,1,0,0,1,0,0,0,0,no
57424,F,MA,01966,019,67,25,83,53,136,7,0,3,1,0,0,2,1,no
57425,F,NJ,07018,070,27,3,86,102,188,8,5,1,0,1,1,0,0,no
57426,F,NY,12603,126,21,21,15,299,314,1,0,0,0,0,0,1,0,no
57427,F,NY,11783,117,11,11,15,118,133,1,0,1,0,0,0,0,0,no
57428,F,NY,11713,117,17,11,25,77,102,2,0,0,2,0,0,0,0,no
57429,F,RI,02908,029,11,11,15,103,118,1,0,0,0,0,0,0,1,no
57430,F,CT,06405,064,23,9,42,276,318,3,0,0,0,1,0,1,1,no
57431,F,PA,19151,191,19,3,46,69,115,4,1,1,0,0,0,0,2,no
57432,F,NJ,07060,070,13,13,15,273,288,1,0,0,1,0,0,0,0,no
57433,F,MA,01776,017,15,15,15,98,113,1,1,0,0,0,0,0,0,no
57434,F,NJ,07604,076,57,9,107,164,271,10,1,4,2,1,0,2,0,no
57435,F,PA,19145,191,29,27,25,45,70,2,0,1,1,0,0,0,0,no
57436,F,NY,12590,125,7,7,15,135,150,1,0,0,1,0,0,0,0,no
57437,M,MD,20895,208,11,11,15,47,62,1,0,0,0,0,1,0,0,no
57438,F,NH,03062,030,11,11,15,109,124,1,0,0,0,0,0,0,1,no
57439,F,NJ,07010,070,7,7,15,119,134,1,0,0,1,0,0,0,0,no
57440,F,PA,17201,172,9,9,15,293,308,1,0,0,0,0,0,0,1,no
57441,F,NJ,07747,077,21,15,27,75,102,2,0,0,0,0,2,0,0,no
57442,M,NJ,08701,087,39,11,123,101,224,11,1,1,4,2,1,1,1,yes
57443,F,NJ,07722,077,39,33,26,253,279,2,0,0,1,1,0,0,0,no
57444,F,MD,20872,208,67,9,140,257,397,12,3,1,4,0,1,0,3,no
57445,F,NJ,08619,086,41,11,116,174,290,10,2,0,3,0,2,1,2,no
57446,F,NJ,08854,088,7,7,15,241,256,1,0,0,1,0,0,0,0,no
57447,M,PA,17963,179,27,23,27,112,139,2,1,0,0,0,1,0,0,no
57448,M,MA,02109,021,15,9,29,300,329,2,0,0,0,1,0,0,1,no
57449,F,MA,02649,026,11,11,15,153,168,1,0,0,0,0,0,1,0,no
57450,M,NY,11727,117,9,9,15,94,109,1,0,0,1,0,0,0,0,no
57451,F,NJ,08757,087,11,11,15,57,72,1,0,1,0,0,0,0,0,no
57452,M,NY,11357,113,37,13,52,306,358,4,0,0,1,1,1,0,1,no
57453,M,NY,11757,117,29,29,15,241,256,1,0,0,0,0,0,0,1,no
57454,F,ME,04330,043,17,11,28,65,93,2,0,0,0,1,0,1,0,no
57455,M,CT,06897,068,27,13,65,99,164,5,0,0,1,1,1,1,1,no
57456,F,RI,02828,028,27,27,15,174,189,1,0,0,1,0,0,0,0,no
57457,F,PA,19063,190,23,23,15,230,245,1,1,0,0,0,0,0,0,no
57458,M,MD,20854,208,5,5,15,46,61,1,0,0,0,0,1,0,0,no
57459,M,CT,06457,064,43,5,96,133,229,8,1,0,2,1,1,2,1,no
57460,F,PA,18704,187,3,1,27,268,295,2,1,0,0,0,1,0,0,no
57461,M,NH,03246,032,13,13,15,2,17,1,0,0,0,0,1,0,0,no
57462,F,NY,14218,142,15,15,15,289,304,1,0,0,1,0,0,0,0,no
57463,M,NY,10301,103,23,19,25,235,260,2,0,1,1,0,0,0,0,no
57464,F,NY,11566,115,29,1,78,263,341,7,3,1,1,0,0,0,2,no
57465,F,NJ,08054,080,21,13,26,221,247,2,1,0,0,1,0,0,0,no
57466,F,NJ,07701,077,29,1,89,246,335,8,5,0,1,1,0,0,1,no
57467,F,MD,21236,212,71,7,124,185,309,11,2,2,2,2,0,1,2,yes
57468,M,MA,02536,025,5,5,15,82,97,1,0,0,0,1,0,0,0,no
57469,F,MD,20817,208,7,5,29,65,94,2,0,1,0,0,0,0,1,yes
57470,F,CT,06430,064,47,21,68,60,128,6,2,1,0,0,0,0,3,no
57471,F,MD,21122,211,13,13,15,197,212,1,0,0,0,0,0,0,1,no
57472,F,NY,13208,132,51,9,93,320,413,8,3,0,1,0,2,0,2,no
57473,M,NJ,08085,080,9,1,29,44,73,2,0,0,0,0,0,1,1,no
57474,F,NJ,07726,077,41,33,26,249,275,2,0,1,0,1,0,0,0,no
57475,M,NY,10956,109,67,15,134,85,219,12,3,2,3,2,0,0,2,no
57476,F,NY,11518,115,37,9,57,248,305,5,2,0,2,0,0,0,1,no
57477,F,NY,10977,109,43,15,88,205,293,8,2,0,4,0,0,1,1,no
57478,F,MD,21093,210,33,29,25,178,203,2,0,1,1,0,0,0,0,no
57479,F,MD,21204,212,53,15,79,276,355,7,1,0,4,0,1,0,1,no
57480,F,NJ,08857,088,5,5,15,275,290,1,0,0,1,0,0,0,0,yes
57481,F,NY,10021,100,19,15,25,197,222,2,0,1,1,0,0,0,0,no
57482,M,NJ,08757,087,39,33,27,181,208,2,1,0,0,0,1,0,0,no
57483,F,NJ,07444,074,17,15,25,148,173,2,1,0,1,0,0,0,0,no
57484,M,NJ,07675,076,35,1,102,291,393,9,2,0,3,1,1,0,2,yes
57485,F,NY,10801,108,13,9,25,303,328,2,0,0,2,0,0,0,0,no
57486,M,NY,10801,108,15,13,26,219,245,2,0,1,0,1,0,0,0,no
57487,F,VT,05672,056,15,11,25,288,313,2,0,0,2,0,0,0,0,no
57488,F,NY,11758,117,13,13,15,209,224,1,1,0,0,0,0,0,0,no
57489,F,NY,11230,112,9,5,27,16,43,2,0,0,0,1,1,0,0,no
57490,F,VI,00822,008,61,29,76,250,326,7,1,2,1,2,1,0,0,no
57491,F,NY,10590,105,5,5,15,76,91,1,0,0,0,1,0,0,0,no
57492,F,NJ,07067,070,19,11,28,34,62,2,0,1,0,0,0,1,0,no
57493,M,MA,01821,018,47,15,114,303,417,10,2,0,3,1,1,2,1,yes
57494,M,NJ,08052,080,25,25,15,277,292,1,0,0,0,1,0,0,0,no
57495,M,PA,18629,186,15,15,15,90,105,1,0,0,0,1,0,0,0,no
57496,F,PA,15145,151,13,13,15,39,54,1,1,0,0,0,0,0,0,no
57497,F,MA,02571,025,13,11,29,2,31,2,0,0,1,0,0,0,1,no
57498,F,NY,14214,142,5,5,15,243,258,1,1,0,0,0,0,0,0,no
57499,F,NY,14905,149,9,9,15,269,284,1,0,0,1,0,0,0,0,no
57500,F,NY,12601,126,39,9,106,61,167,9,1,1,2,0,2,2,1,no
57501,M,NY,12446,124,45,27,71,294,365,6,1,0,3,0,0,0,2,no
57502,M,NY,11710,117,13,5,29,292,321,2,0,0,0,0,1,0,1,no
57503,F,MA,02370,023,3,3,15,176,191,1,1,0,0,0,0,0,0,no
57504,F,PA,18925,189,33,15,64,177,241,6,1,1,3,0,1,0,0,no
57505,F,MA,01109,011,81,25,126,70,196,11,3,2,0,1,3,1,1,no
57506,M,PA,19044,190,39,7,67,89,156,6,1,0,2,2,1,0,0,no
57507,F,MD,21221,212,5,5,15,297,312,1,0,0,0,0,0,1,0,no
57508,M,NY,12725,127,15,11,27,114,141,2,1,0,0,0,1,0,0,no
57509,M,PA,17011,170,43,3,113,138,251,10,2,0,2,3,0,2,1,no
57510,M,PA,19004,190,47,21,104,199,303,9,2,1,2,0,1,2,1,no
57511,F,MD,21221,212,31,31,15,247,262,1,0,0,1,0,0,0,0,no
57512,F,NJ,07003,070,3,3,15,193,208,1,0,0,1,0,0,0,0,no
57513,F,NJ,07092,070,35,11,59,271,330,5,1,1,0,0,0,1,2,no
57514,F,NY,11372,113,27,11,33,153,186,3,1,1,1,0,0,0,0,no
57515,M,CT,06776,067,27,1,138,214,352,12,2,1,4,2,0,1,2,no
57516,F,MA,02159,021,31,11,71,47,118,6,4,0,0,0,1,1,0,no
57517,F,NY,11715,117,3,3,15,270,285,1,0,0,1,0,0,0,0,no
57518,F,NJ,07016,070,13,9,28,74,102,2,0,0,1,0,0,1,0,no
57519,M,NJ,07016,070,79,15,144,255,399,12,2,0,1,2,2,0,5,yes
57520,M,PA,19335,193,19,17,23,15,38,2,2,0,0,0,0,0,0,no
57521,M,NY,10562,105,73,15,118,198,316,11,2,2,3,2,0,1,1,no
57522,F,NJ,07702,077,15,15,15,218,233,1,1,0,0,0,0,0,0,no
57523,F,NJ,08312,083,11,11,15,154,169,1,0,0,1,0,0,0,0,no
57524,F,NJ,08812,088,15,9,27,268,295,2,0,0,1,0,1,0,0,no
57525,F,NJ,07748,077,13,11,28,233,261,2,1,0,0,0,0,1,0,no
57526,M,NY,11385,113,9,1,29,247,276,2,0,0,0,0,0,1,1,yes
57527,F,NJ,08619,086,61,35,89,96,185,8,3,0,1,2,1,0,1,no
57528,F,MA,01906,019,11,11,15,214,229,1,1,0,0,0,0,0,0,no
57529,F,NY,12603,126,17,11,28,269,297,2,0,1,0,0,0,1,0,no
57530,M,NY,14043,140,61,19,92,303,395,9,2,2,3,1,1,0,0,no
57531,M,NY,11216,112,17,11,27,222,249,2,0,0,1,0,1,0,0,no
57532,F,NJ,07039,070,7,7,15,88,103,1,1,0,0,0,0,0,0,no
57533,F,NY,11801,118,23,15,29,109,138,2,0,1,0,0,0,0,1,no
57534,F,NY,11208,112,27,27,15,224,239,1,0,0,0,0,1,0,0,no
57535,F,NJ,07726,077,7,7,15,264,279,1,1,0,0,0,0,0,0,no
57536,F,NY,10552,105,65,25,89,97,186,7,0,0,1,1,1,1,3,no
57537,F,NY,11787,117,23,13,47,182,229,4,2,0,1,0,0,0,1,no
57538,F,NY,10466,104,23,15,33,90,123,3,1,0,2,0,0,0,0,no
57539,F,NY,10462,104,11,7,25,296,321,2,1,0,1,0,0,0,0,no
57540,F,NJ,08738,087,5,5,15,140,155,1,0,0,1,0,0,0,0,no
57541,F,CT,06497,064,21,17,29,41,70,2,0,0,0,0,1,0,1,no
57542,M,PA,15931,159,69,27,125,123,248,11,0,3,3,2,1,0,2,no
57543,F,NY,10458,104,11,7,25,219,244,2,1,0,1,0,0,0,0,no
57544,M,NY,14174,141,13,13,15,150,165,1,0,0,0,0,0,0,1,no
57545,F,PA,19130,191,11,7,27,133,160,2,0,0,0,0,2,0,0,no
57546,M,NJ,08823,088,71,13,113,299,412,10,4,0,2,2,1,1,0,no
57547,F,NY,11203,112,7,7,15,61,76,1,1,0,0,0,0,0,0,no
57548,F,NY,10002,100,13,13,15,80,95,1,1,0,0,0,0,0,0,no
57549,F,NY,11980,119,29,29,15,276,291,1,0,0,0,0,1,0,0,no
57550,F,CT,06071,060,13,13,15,81,96,1,0,1,0,0,0,0,0,no
57551,M,PA,18940,189,29,21,23,50,73,2,2,0,0,0,0,0,0,no
57552,F,NJ,07083,070,17,9,27,205,232,2,0,0,1,0,1,0,0,no
57553,M,NY,10598,105,37,3,129,71,200,12,4,2,2,0,1,2,1,yes
57554,F,ME,04240,042,5,5,15,55,70,1,0,0,1,0,0,0,0,no
57555,F,NY,10469,104,21,21,15,292,307,1,0,0,0,0,0,1,0,no
57556,F,MD,20707,207,13,13,15,46,61,1,1,0,0,0,0,0,0,no
57557,M,MA,02154,021,11,11,15,299,314,1,0,0,0,1,0,0,0,no
57558,F,PA,18249,182,19,15,29,151,180,2,0,0,0,0,0,1,1,no
57559,F,NY,11218,112,3,3,15,291,306,1,0,0,0,0,0,0,1,yes
57560,M,NY,14086,140,15,11,28,20,48,2,1,0,0,0,0,1,0,no
57561,F,NY,11432,114,7,1,27,135,162,2,1,0,0,0,1,0,0,no
57562,F,PA,19602,196,19,13,38,131,169,3,0,2,0,0,0,0,1,no
57563,F,NH,03063,030,51,15,78,220,298,7,0,1,5,0,0,0,1,no
57564,M,MA,02194,021,33,1,109,294,403,10,4,0,4,1,0,0,1,no
57565,F,CT,06517,065,39,1,88,316,404,8,3,0,3,2,0,0,0,no
57566,F,NY,11965,119,9,9,15,213,228,1,0,0,1,0,0,0,0,no
57567,F,MA,02124,021,53,11,79,275,354,7,2,1,1,1,0,2,0,yes
57568,F,NY,10994,109,13,13,15,189,204,1,0,0,1,0,0,0,0,yes
57569,F,PA,18062,180,15,15,15,282,297,1,0,0,0,0,0,0,1,no
57570,M,NJ,08629,086,33,29,29,109,138,2,0,0,1,0,0,0,1,no
57571,M,MA,01940,019,67,19,134,124,258,12,3,3,3,0,0,2,1,no
57572,F,PA,19454,194,13,9,28,245,273,2,0,0,1,0,0,1,0,no
57573,F,NY,10598,105,33,31,23,124,147,2,2,0,0,0,0,0,0,no
57574,F,PA,17013,170,1,1,15,164,179,1,1,0,0,0,0,0,0,no
57575,F,NY,10021,100,33,25,29,226,255,2,0,1,0,0,0,0,1,no
57576,F,CT,06281,062,9,9,15,131,146,1,0,0,0,0,1,0,0,no
57577,M,NY,10530,105,53,31,59,157,216,5,0,1,2,1,0,0,1,no
57578,F,NY,11878,118,27,17,33,307,340,3,1,0,1,0,1,0,0,no
57579,M,MA,02186,021,25,15,58,234,292,5,1,0,2,1,0,0,1,no
57580,M,NJ,07093,070,9,1,25,270,295,2,0,0,2,0,0,0,0,no
57581,F,MD,20904,209,9,9,15,291,306,1,1,0,0,0,0,0,0,yes
57582,F,NY,10553,105,11,11,15,6,21,1,1,0,0,0,0,0,0,no
57583,M,PA,19135,191,37,3,77,221,298,7,3,0,2,0,0,2,0,yes
57584,F,PA,17821,178,31,15,43,81,124,4,2,0,2,0,0,0,0,no
57585,F,NJ,08882,088,1,1,15,27,42,1,0,0,0,0,0,0,1,no
57586,F,NY,12302,123,17,17,15,153,168,1,0,0,0,0,1,0,0,no
57587,F,MA,01970,019,9,9,15,104,119,1,0,0,0,0,0,0,1,no
57588,F,NJ,08723,087,11,11,15,81,96,1,0,0,1,0,0,0,0,no
57589,F,NY,11590,115,37,11,79,317,396,7,2,0,2,0,0,0,3,no
57590,M,NJ,07030,070,57,11,127,334,461,11,5,0,2,0,0,3,1,yes
57591,M,MA,02189,021,13,11,28,48,76,2,0,0,0,1,0,1,0,no
57592,F,CT,06478,064,7,7,15,194,209,1,1,0,0,0,0,0,0,no
57593,F,CT,06811,068,3,3,15,14,29,1,0,0,1,0,0,0,0,no
57594,M,NY,11356,113,23,1,65,105,170,5,1,0,0,1,1,1,1,yes
57595,F,NY,10930,109,1,1,15,271,286,1,0,0,0,0,1,0,0,no
57596,M,CT,06611,066,51,29,125,259,384,11,1,2,2,2,2,1,1,no
57597,M,MA,02720,027,23,15,39,230,269,3,0,0,1,1,0,0,1,no
57598,M,MA,02324,023,47,7,78,174,252,7,3,1,0,1,0,1,1,yes
57599,F,NY,11710,117,3,1,26,258,284,2,0,1,0,1,0,0,0,no
57600,F,CT,06410,064,11,11,15,252,267,1,0,0,1,0,0,0,0,no
57601,F,NJ,08619,086,21,15,26,222,248,2,1,0,0,1,0,0,0,no
57602,F,PA,19044,190,11,11,15,292,307,1,1,0,0,0,0,0,0,no
57603,M,NY,13322,133,29,11,62,101,163,6,3,1,0,2,0,0,0,no
57604,F,MA,02210,022,9,9,15,57,72,1,0,0,0,1,0,0,0,no
57605,M,NY,11212,112,51,11,105,160,265,9,2,1,0,2,2,1,1,no
57606,F,MD,21122,211,9,1,29,80,109,2,1,0,0,0,0,0,1,no
57607,M,NH,03051,030,15,15,15,297,312,1,0,0,0,1,0,0,0,no
57608,F,MA,02062,020,19,13,26,228,254,2,1,0,0,1,0,0,0,no
57609,F,PA,19120,191,51,15,81,203,284,7,1,1,0,3,0,1,1,no
57610,M,NY,11572,115,25,7,51,281,332,4,1,0,1,0,1,0,1,no
57611,F,NJ,08054,080,13,13,15,10,25,1,0,0,0,0,0,0,1,no
57612,F,NJ,07722,077,61,11,140,72,212,12,1,2,1,1,2,2,3,no
57613,F,NY,11570,115,51,15,110,74,184,9,1,0,2,1,0,1,4,yes
57614,F,NY,13027,130,47,9,94,267,361,8,2,1,0,1,0,0,4,yes
57615,F,NJ,08109,081,63,15,134,192,326,12,3,1,4,1,1,2,0,no
57616,F,NY,11746,117,21,19,29,16,45,2,0,0,0,0,0,1,1,no
57617,F,NJ,07410,074,41,5,102,118,220,9,0,2,3,2,0,1,1,no
57618,M,PA,18042,180,77,13,123,195,318,11,2,0,5,2,1,1,0,no
57619,F,NJ,07016,070,7,1,25,278,303,2,1,0,1,0,0,0,0,no
57620,F,MA,02324,023,9,9,15,217,232,1,1,0,0,0,0,0,0,no
57621,M,NJ,07757,077,29,15,61,166,227,5,1,1,1,0,0,1,1,no
57622,F,PA,15650,156,29,27,28,243,271,2,0,0,1,0,0,1,0,no
57623,M,MA,02178,021,23,15,27,94,121,2,0,0,1,0,1,0,0,no
57624,F,NY,10901,109,55,1,108,251,359,10,3,0,3,2,1,1,0,yes
57625,F,MA,02647,026,51,11,86,319,405,8,2,2,2,1,0,0,1,no
57626,F,VI,00823,008,27,23,29,257,286,2,0,0,1,0,0,0,1,no
57627,F,PA,19015,190,73,33,85,125,210,7,0,0,3,1,1,1,1,no
57628,F,MA,02345,023,17,15,29,33,62,2,0,0,0,1,0,0,1,no
57629,F,DC,20011,200,55,35,66,24,90,6,1,1,2,0,2,0,0,no
57630,F,NY,11385,113,11,5,27,48,75,2,0,0,1,0,1,0,0,no
57631,F,MA,02540,025,9,9,15,20,35,1,1,0,0,0,0,0,0,no
57632,M,NY,11706,117,45,1,92,289,381,8,1,0,4,1,0,0,2,no
57633,F,NJ,08096,080,49,15,87,35,122,7,0,1,2,0,1,1,2,no
57634,M,CT,06111,061,31,3,62,92,154,5,1,0,0,0,1,1,2,yes
57635,F,NY,11375,113,15,11,24,171,195,2,0,2,0,0,0,0,0,no
57636,M,NY,11518,115,5,5,15,221,236,1,0,1,0,0,0,0,0,no
57637,F,PA,19104,191,21,17,26,208,234,2,1,0,0,1,0,0,0,no
57638,F,NY,14222,142,69,29,100,292,392,9,4,0,3,1,0,1,0,no
57639,M,MA,02190,021,15,5,54,139,193,5,1,0,3,1,0,0,0,no
57640,M,NY,10516,105,39,7,112,137,249,11,4,0,4,3,0,0,0,no
57641,F,NY,10308,103,31,9,60,212,272,5,2,1,0,0,0,0,2,no
57642,F,MD,20904,209,23,9,39,255,294,3,1,0,0,1,0,1,0,yes
57643,F,PA,19081,190,37,31,29,159,188,2,0,1,0,0,0,0,1,no
57644,F,NY,10954,109,33,33,15,90,105,1,0,0,1,0,0,0,0,no
57645,F,NY,10012,100,17,17,15,28,43,1,0,0,0,1,0,0,0,no
57646,F,PA,19010,190,53,9,114,269,383,10,4,0,3,1,0,1,1,no
57647,F,MA,02072,020,53,9,128,53,181,11,1,1,2,1,3,1,2,no
57648,M,NY,10003,100,11,11,15,125,140,1,1,0,0,0,0,0,0,no
57649,M,NY,11230,112,27,19,25,140,165,2,1,0,1,0,0,0,0,no
57650,M,NY,11222,112,49,31,84,216,300,7,2,0,0,1,2,2,0,no
57651,F,MD,21013,210,7,1,23,45,68,2,2,0,0,0,0,0,0,no
57652,F,NJ,07920,079,7,1,25,171,196,2,0,0,2,0,0,0,0,no
57653,F,NJ,08830,088,5,1,28,133,161,2,0,0,0,1,0,1,0,no
57654,M,CT,06460,064,17,17,15,234,249,1,0,0,0,0,0,1,0,no
57655,F,PA,19115,191,75,11,143,269,412,12,1,0,6,0,1,3,1,yes
57656,M,MD,21227,212,23,15,25,149,174,2,1,0,1,0,0,0,0,no
57657,M,NJ,07470,074,5,3,28,234,262,2,0,0,0,1,0,1,0,no
57658,F,PA,19030,190,27,1,121,147,268,11,2,2,4,1,1,0,1,no
57659,F,NY,11559,115,17,13,24,96,120,2,1,1,0,0,0,0,0,no
57660,F,MA,01036,010,43,35,25,186,211,2,1,0,1,0,0,0,0,no
57661,F,PA,19116,191,27,9,80,37,117,7,2,0,2,1,0,2,0,no
57662,F,MD,21208,212,51,13,100,108,208,9,3,1,2,0,1,0,2,no
57663,F,MA,02035,020,15,15,15,256,271,1,0,0,0,0,1,0,0,no
